Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimization,Two-Qubit Gate Depth After Optimization,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
bqskit_dtc_14_4.665_46650,bqskit_dtc_14_4.665_46650_OptimizationLevel3,14,0.01994466782,26,26,4,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_14_5.8306_58306,bqskit_dtc_14_5.8306_58306_1e-08_ScanPartitioner3_QSearch,14,3.577083826,26,26,4,4,41,123,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.857142857,21.57142857,1.857142857,3.714285714,,FALSE,BQSkit
bqskit_dtc_14_5.8306_58306,bqskit_dtc_14_5.8306_58306_1e-08_ScanPartitioner3_LEAP,14,3.645517111,26,26,4,4,41,123,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.857142857,23,1.857142857,4,,FALSE,BQSkit
bqskit_dtc_14_5.8306_58306,bqskit_dtc_14_5.8306_58306_OptimizationLevel3,14,0.01933979988,26,26,4,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_14_7.2251_72251,bqskit_dtc_14_7.2251_72251_1e-08_ScanPartitioner3_QSearch,14,3.742736578,26,26,4,4,41,123,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.857142857,21.57142857,1.857142857,3.714285714,,FALSE,BQSkit
bqskit_dtc_14_7.2251_72251,bqskit_dtc_14_7.2251_72251_1e-08_ScanPartitioner3_LEAP,14,3.816009045,26,26,4,4,41,123,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.857142857,21.57142857,1.857142857,3.714285714,,FALSE,BQSkit
bqskit_dtc_14_7.2251_72251,bqskit_dtc_14_7.2251_72251_OptimizationLevel3,14,0.02102255821,26,26,4,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_14_8.4856_84856,bqskit_dtc_14_8.4856_84856_1e-08_ScanPartitioner3_QSearch,14,9.547913313,26,26,4,4,41,123,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.857142857,21.57142857,1.857142857,3.714285714,,FALSE,BQSkit
bqskit_dtc_14_8.4856_84856,bqskit_dtc_14_8.4856_84856_1e-08_ScanPartitioner3_LEAP,14,4.345980167,26,26,4,4,41,123,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.857142857,23.71428571,1.857142857,4.142857143,,FALSE,BQSkit
bqskit_dtc_14_8.4856_84856,bqskit_dtc_14_8.4856_84856_OptimizationLevel3,14,0.03080034256,26,26,4,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_15_1.4765_14765,bqskit_dtc_15_1.4765_14765_1e-08_ScanPartitioner3_QSearch,15,3.456853628,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.285714286,23,2,4,,FALSE,BQSkit
bqskit_dtc_15_1.4765_14765,bqskit_dtc_15_1.4765_14765_1e-08_ScanPartitioner3_LEAP,15,3.649629354,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.285714286,25.14285714,2,4.428571429,,FALSE,BQSkit
bqskit_dtc_15_1.4765_14765,bqskit_dtc_15_1.4765_14765_OptimizationLevel3,15,0.02132797241,28,28,4,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_15_3.453_34530,bqskit_dtc_15_3.453_34530_1e-08_ScanPartitioner3_QSearch,15,3.553124428,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.285714286,23,2,4,,FALSE,BQSkit
bqskit_dtc_15_3.453_34530,bqskit_dtc_15_3.453_34530_1e-08_ScanPartitioner3_LEAP,15,3.762929201,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.285714286,23,2,4,,FALSE,BQSkit
bqskit_dtc_15_3.453_34530,bqskit_dtc_15_3.453_34530_OptimizationLevel3,15,0.02130198479,28,28,4,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_15_3.7193_37193,bqskit_dtc_15_3.7193_37193_1e-08_ScanPartitioner3_QSearch,15,3.989852667,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.285714286,23,2,4,,FALSE,BQSkit
bqskit_dtc_15_3.7193_37193,bqskit_dtc_15_3.7193_37193_1e-08_ScanPartitioner3_LEAP,15,4.067759752,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.285714286,24.42857143,2,4.285714286,,FALSE,BQSkit
bqskit_dtc_15_3.7193_37193,bqskit_dtc_15_3.7193_37193_OptimizationLevel3,15,0.01975774765,28,28,4,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_15_4.1654_41654,bqskit_dtc_15_4.1654_41654_1e-08_ScanPartitioner3_QSearch,15,5.094063282,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.285714286,23,2,4,,FALSE,BQSkit
bqskit_dtc_15_4.1654_41654,bqskit_dtc_15_4.1654_41654_1e-08_ScanPartitioner3_LEAP,15,4.027309656,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.285714286,23.71428571,2,4.142857143,,FALSE,BQSkit
bqskit_dtc_15_4.1654_41654,bqskit_dtc_15_4.1654_41654_OptimizationLevel3,15,0.02070093155,28,28,4,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_15_8.4048_84048,bqskit_dtc_15_8.4048_84048_1e-08_ScanPartitioner3_QSearch,15,3.707884073,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.285714286,23,2,4,,FALSE,BQSkit
bqskit_dtc_15_8.4048_84048,bqskit_dtc_15_8.4048_84048_1e-08_ScanPartitioner3_LEAP,15,3.726702929,28,28,4,4,44,132,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.285714286,25.14285714,2,4.428571429,,FALSE,BQSkit
bqskit_dtc_15_8.4048_84048,bqskit_dtc_15_8.4048_84048_OptimizationLevel3,15,0.02281737328,28,28,4,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_16_2.7878_27878,bqskit_dtc_16_2.7878_27878_1e-08_ScanPartitioner3_QSearch,16,3.524456501,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.875,21.75,1.875,3.75,,FALSE,BQSkit
bqskit_dtc_16_2.7878_27878,bqskit_dtc_16_2.7878_27878_1e-08_ScanPartitioner3_LEAP,16,3.357094288,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.875,23,1.875,4,,FALSE,BQSkit
bqskit_dtc_16_2.7878_27878,bqskit_dtc_16_2.7878_27878_OptimizationLevel3,16,0.02153778076,30,30,4,4,47,140,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_16_4.4255_44255,bqskit_dtc_16_4.4255_44255_1e-08_ScanPartitioner3_QSearch,16,3.369020224,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.875,21.75,1.875,3.75,,FALSE,BQSkit
bqskit_dtc_16_4.4255_44255,bqskit_dtc_16_4.4255_44255_1e-08_ScanPartitioner3_LEAP,16,3.297887802,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.875,22.375,1.875,3.875,,FALSE,BQSkit
bqskit_dtc_16_4.4255_44255,bqskit_dtc_16_4.4255_44255_OptimizationLevel3,16,0.02310609818,30,30,4,4,47,140,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_16_6.2729_62729,bqskit_dtc_16_6.2729_62729_1e-08_ScanPartitioner3_QSearch,16,3.363975763,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.875,21.75,1.875,3.75,,FALSE,BQSkit
bqskit_dtc_16_6.2729_62729,bqskit_dtc_16_6.2729_62729_1e-08_ScanPartitioner3_LEAP,16,3.098682404,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.875,22.375,1.875,3.875,,FALSE,BQSkit
bqskit_dtc_16_6.2729_62729,bqskit_dtc_16_6.2729_62729_OptimizationLevel3,16,0.107178688,30,30,4,4,47,140,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_16_7.2691_72691,bqskit_dtc_16_7.2691_72691_1e-08_ScanPartitioner3_QSearch,16,3.537415028,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.875,21.75,1.875,3.75,,FALSE,BQSkit
bqskit_dtc_16_7.2691_72691,bqskit_dtc_16_7.2691_72691_1e-08_ScanPartitioner3_LEAP,16,3.361795425,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.875,23,1.875,4,,FALSE,BQSkit
bqskit_dtc_16_7.2691_72691,bqskit_dtc_16_7.2691_72691_OptimizationLevel3,16,0.02215385437,30,30,4,4,47,140,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_16_8.2793_82793,bqskit_dtc_16_8.2793_82793_1e-08_ScanPartitioner3_QSearch,16,-3.120488644,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.875,21.75,1.875,3.75,,FALSE,BQSkit
bqskit_dtc_16_8.2793_82793,bqskit_dtc_16_8.2793_82793_1e-08_ScanPartitioner3_LEAP,16,3.626299858,30,30,4,4,47,141,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.875,23,1.875,4,,FALSE,BQSkit
bqskit_dtc_16_8.2793_82793,bqskit_dtc_16_8.2793_82793_OptimizationLevel3,16,0.02274394035,30,30,4,4,47,140,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_17_2.5072_25072,bqskit_dtc_17_2.5072_25072_1e-08_ScanPartitioner3_QSearch,17,3.877215624,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.25,23,2,4,,FALSE,BQSkit
bqskit_dtc_17_2.5072_25072,bqskit_dtc_17_2.5072_25072_1e-08_ScanPartitioner3_LEAP,17,3.396366835,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.25,23.625,2,4.125,,FALSE,BQSkit
bqskit_dtc_17_2.5072_25072,bqskit_dtc_17_2.5072_25072_OptimizationLevel3,17,0.02356052399,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_17_4.6737_46737,bqskit_dtc_17_4.6737_46737_1e-08_ScanPartitioner3_QSearch,17,3.525332928,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.25,23,2,4,,FALSE,BQSkit
bqskit_dtc_17_4.6737_46737,bqskit_dtc_17_4.6737_46737_1e-08_ScanPartitioner3_LEAP,17,3.216157436,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.25,24.875,2,4.375,,FALSE,BQSkit
bqskit_dtc_17_4.6737_46737,bqskit_dtc_17_4.6737_46737_OptimizationLevel3,17,0.02282452583,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_17_6.8352_68352,bqskit_dtc_17_6.8352_68352_1e-08_ScanPartitioner3_QSearch,17,4.470139503,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.25,23.625,2,4.125,,FALSE,BQSkit
bqskit_dtc_17_6.8352_68352,bqskit_dtc_17_6.8352_68352_1e-08_ScanPartitioner3_LEAP,17,4.049937963,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.25,24.25,2,4.25,,FALSE,BQSkit
bqskit_dtc_17_6.8352_68352,bqskit_dtc_17_6.8352_68352_OptimizationLevel3,17,0.02577161789,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_17_7.0145_70145,bqskit_dtc_17_7.0145_70145_1e-08_ScanPartitioner3_QSearch,17,3.433009148,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.25,23,2,4,,FALSE,BQSkit
bqskit_dtc_17_7.0145_70145,bqskit_dtc_17_7.0145_70145_1e-08_ScanPartitioner3_LEAP,17,3.390113592,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.25,23.625,2,4.125,,FALSE,BQSkit
bqskit_dtc_17_7.0145_70145,bqskit_dtc_17_7.0145_70145_OptimizationLevel3,17,0.02540278435,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_17_8.7674_87674,bqskit_dtc_17_8.7674_87674_1e-08_ScanPartitioner3_QSearch,17,3.488947153,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.25,23,2,4,,FALSE,BQSkit
bqskit_dtc_17_8.7674_87674,bqskit_dtc_17_8.7674_87674_1e-08_ScanPartitioner3_LEAP,17,2.956767321,32,32,4,4,50,150,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.25,24.25,2,4.25,,FALSE,BQSkit
bqskit_dtc_17_8.7674_87674,bqskit_dtc_17_8.7674_87674_OptimizationLevel3,17,0.02998447418,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_18_6.8192_68192,bqskit_dtc_18_6.8192_68192_1e-08_ScanPartitioner3_QSearch,18,4.353823185,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
bqskit_dtc_18_6.8192_68192,bqskit_dtc_18_6.8192_68192_1e-08_ScanPartitioner3_LEAP,18,4.195651054,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.888888889,24.11111111,1.888888889,4.222222222,,FALSE,BQSkit
bqskit_dtc_18_6.8192_68192,bqskit_dtc_18_6.8192_68192_OptimizationLevel3,18,0.0308740139,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_18_7.0801_70801,bqskit_dtc_18_7.0801_70801_1e-08_ScanPartitioner3_QSearch,18,4.785722733,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
bqskit_dtc_18_7.0801_70801,bqskit_dtc_18_7.0801_70801_1e-08_ScanPartitioner3_LEAP,18,4.670593023,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.888888889,23,1.888888889,4,,FALSE,BQSkit
bqskit_dtc_18_7.0801_70801,bqskit_dtc_18_7.0801_70801_OptimizationLevel3,18,0.03188180923,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_18_7.7949_77949,bqskit_dtc_18_7.7949_77949_1e-08_ScanPartitioner3_QSearch,18,4.262717247,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
bqskit_dtc_18_7.7949_77949,bqskit_dtc_18_7.7949_77949_1e-08_ScanPartitioner3_LEAP,18,-2.972379923,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.888888889,23,1.888888889,4,,FALSE,BQSkit
bqskit_dtc_18_7.7949_77949,bqskit_dtc_18_7.7949_77949_OptimizationLevel3,18,0.03305077553,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_18_8.2783_82783,bqskit_dtc_18_8.2783_82783_1e-08_ScanPartitioner3_QSearch,18,4.95242548,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
bqskit_dtc_18_8.2783_82783,bqskit_dtc_18_8.2783_82783_1e-08_ScanPartitioner3_LEAP,18,3.557384491,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.888888889,25.22222222,1.888888889,4.444444444,,FALSE,BQSkit
bqskit_dtc_18_8.2783_82783,bqskit_dtc_18_8.2783_82783_OptimizationLevel3,18,0.02603840828,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_18_9.1007_91007,bqskit_dtc_18_9.1007_91007_1e-08_ScanPartitioner3_QSearch,18,3.605213404,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
bqskit_dtc_18_9.1007_91007,bqskit_dtc_18_9.1007_91007_1e-08_ScanPartitioner3_LEAP,18,3.492492437,34,34,4,4,53,159,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.888888889,22.44444444,1.888888889,3.888888889,,FALSE,BQSkit
bqskit_dtc_18_9.1007_91007,bqskit_dtc_18_9.1007_91007_OptimizationLevel3,18,0.02331614494,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_19_2.9509_29509,bqskit_dtc_19_2.9509_29509_1e-08_ScanPartitioner3_QSearch,19,3.802834511,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.222222222,23,2,4,,FALSE,BQSkit
bqskit_dtc_19_2.9509_29509,bqskit_dtc_19_2.9509_29509_1e-08_ScanPartitioner3_LEAP,19,4.440140724,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.222222222,24.11111111,2,4.222222222,,FALSE,BQSkit
bqskit_dtc_19_2.9509_29509,bqskit_dtc_19_2.9509_29509_OptimizationLevel3,19,0.02589583397,36,36,4,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_19_5.7532_57532,bqskit_dtc_19_5.7532_57532_1e-08_ScanPartitioner3_QSearch,19,3.712167025,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.222222222,23,2,4,,FALSE,BQSkit
bqskit_dtc_19_5.7532_57532,bqskit_dtc_19_5.7532_57532_1e-08_ScanPartitioner3_LEAP,19,3.847690105,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.222222222,23.55555556,2,4.111111111,,FALSE,BQSkit
bqskit_dtc_19_5.7532_57532,bqskit_dtc_19_5.7532_57532_OptimizationLevel3,19,0.02347135544,36,36,4,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_19_8.0593_80593,bqskit_dtc_19_8.0593_80593_1e-08_ScanPartitioner3_QSearch,19,3.649564505,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.222222222,23,2,4,,FALSE,BQSkit
bqskit_dtc_19_8.0593_80593,bqskit_dtc_19_8.0593_80593_1e-08_ScanPartitioner3_LEAP,19,3.446645975,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.222222222,23.55555556,2,4.111111111,,FALSE,BQSkit
bqskit_dtc_19_8.0593_80593,bqskit_dtc_19_8.0593_80593_OptimizationLevel3,19,0.02383852005,36,36,4,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_19_9.2846_92846,bqskit_dtc_19_9.2846_92846_1e-08_ScanPartitioner3_QSearch,19,3.608834743,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.222222222,23,2,4,,FALSE,BQSkit
bqskit_dtc_19_9.2846_92846,bqskit_dtc_19_9.2846_92846_1e-08_ScanPartitioner3_LEAP,19,3.288582802,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.222222222,24.11111111,2,4.222222222,,FALSE,BQSkit
bqskit_dtc_19_9.2846_92846,bqskit_dtc_19_9.2846_92846_OptimizationLevel3,19,0.02452921867,36,36,4,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_19_9.8173_98173,bqskit_dtc_19_9.8173_98173_1e-08_ScanPartitioner3_QSearch,19,4.070451498,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.222222222,23,2,4,,FALSE,BQSkit
bqskit_dtc_19_9.8173_98173,bqskit_dtc_19_9.8173_98173_1e-08_ScanPartitioner3_LEAP,19,3.588855982,36,36,4,4,56,168,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.222222222,24.11111111,2,4.222222222,,FALSE,BQSkit
bqskit_dtc_19_9.8173_98173,bqskit_dtc_19_9.8173_98173_OptimizationLevel3,19,0.02306604385,36,36,4,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_dtc_20_1.144_11440,bqskit_dtc_20_1.144_11440_1e-08_ScanPartitioner3_QSearch,20,5.070555687,38,38,4,4,59,177,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.9,22,1.9,3.8,,FALSE,BQSkit
bqskit_dtc_20_1.144_11440,bqskit_dtc_20_1.144_11440_1e-08_ScanPartitioner3_LEAP,20,4.195631027,38,38,4,4,59,177,"RZZGate, RZGate, RXGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.9,22,1.9,3.8,,FALSE,BQSkit
